date,sp2_nav,ivv_nav
2001-03-27,0.9174517329272296,0.920938498167136
2001-03-28,0.8921223738452779,0.8978915030456353
2001-03-29,0.889005805495992,0.8980472297910983
2001-03-30,0.8884903289549901,0.90879256296373
2001-04-02,0.8968172815109645,0.8895601690972799
2001-04-03,0.854469711834484,0.8590390411362658
2001-04-04,0.8421370568118614,0.861218652365713
2001-04-05,0.907537656174785,0.895322340282932
2001-04-06,0.8930033455417036,0.8827086616361007
2001-04-09,0.9096481277838796,0.885044562818047
2001-04-10,0.9496012386063216,0.9096487315263392
2001-04-11,0.9464237477137508,0.9101936343337008
2001-04-12,0.9789443752689792,0.9231963951745916
2001-04-16,0.9673146823064234,0.917590889412796
2001-04-17,0.9815699475130149,0.9274785521373886
2001-04-18,1.0393330371097118,0.9673431909583484
2001-04-19,1.066852817124071,0.9772314168899772
2001-04-20,1.0700824720792657,0.9720928097610528
2001-04-23,1.0543765316993476,0.9528611668373174
2001-04-24,1.0357208647263445,0.94608747581495
2001-04-25,1.072454502977517,0.9590901427880012
2001-04-26,1.0840831787233578,0.9633723936186378
2001-04-27,1.0750690542689263,0.9789448804292676
2001-04-30,1.064755234611105,0.974817699269219
2001-05-01,1.0881661435043966,0.9902345532022252
2001-05-02,1.0869483816975611,0.988443930298998
2001-05-03,1.0706540231025394,0.9765310689406704
2001-05-04,1.1038125067464373,0.9907795498774264
2001-05-07,1.1091627155320114,0.9826041304102128
2001-05-08,1.1094021793239677,0.9837719401994268
2001-05-09,1.0956191847072665,0.9798790531663676
2001-05-10,1.0967488187506438,0.9829934003399508
2001-05-11,1.0831042408024614,0.9745066212496504
2001-05-14,1.0854569797187834,0.9759860722654692
2001-05-15,1.0864041646674778,0.9757526229490336
2001-05-16,1.115758448583489,1.0040156661669133
2001-05-17,1.106779897080255,1.0072083929863442
2001-05-18,1.11564806423952,1.0104785607732296
2001-05-21,1.1256610401587,1.0251941280785355
2001-05-22,1.130009697991337,1.0223130424857094
2001-05-23,1.1107758090322628,1.00736374426045
2001-05-24,1.1274311739733751,1.010400556598739
2001-05-25,1.1053050818318242,0.9979426985652105
2001-05-29,1.0977333612199558,0.9902345532022252
2001-05-30,1.0815369160762718,0.9756746187745432
2001-05-31,1.0812404850555737,0.978944880429268
2001-06-01,1.0904950331477872,0.9879767500626088
2001-06-04,1.098866889771752,0.989456294946267
2001-06-05,1.110469406844624,1.003236844703919
2001-06-06,1.1039098420569269,0.9931933613660238
2001-06-07,1.11616863904253,0.9976310573386054
2001-06-08,1.1039419190163948,0.9900012916214682
2001-06-11,1.0874113895641828,0.9819748404152852
2001-06-12,1.101892542092053,0.9805691695211868
2001-06-13,1.080864354441281,0.9725269485179948
2001-06-14,1.077494646239343,0.9494948783829492
2001-06-15,1.069934447224922,0.9512904762816612
2001-06-18,1.062891373677975,0.9443414401354092
2001-06-19,1.0649976502241894,0.947464892489408
2001-06-20,1.1021970063808135,0.9547260392014616
2001-06-21,1.110812215437052,0.9656564797532692
2001-06-22,1.1093440528658858,0.9594099505166288
2001-06-25,1.092111334096571,0.9537887688256635
2001-06-26,1.086631198878972,0.9487921837376586
2001-06-27,1.0888832139061304,0.947152406452249
2001-06-28,1.108237184837184,0.9588639212951948
2001-06-29,1.1117158643016305,0.9579269325229148
2001-07-02,1.1055327636116803,0.9674522653876598
2001-07-03,1.0970414389285137,0.9681553355043075
2001-07-05,1.071867995512888,0.9525396694875818
2001-07-06,1.035198420550026,0.9280238304161076
2001-07-09,1.031813153431244,0.9344259925303716
2001-07-10,1.0103468769580797,0.9238073809408476
2001-07-11,1.0139987804093589,0.9234951765072068
2001-07-12,1.0805878529262185,0.9461372257697996
2001-07-13,1.083390675110624,0.952539669487582
2001-07-16,1.068783618699443,0.9426239402790269
2001-07-17,1.072697010318049,0.9501971036890426
2001-07-18,1.063158658452393,0.9438733212206264
2001-07-19,1.0826905123006254,0.94777690918737
2001-07-20,1.0572716584575044,0.946683912066109
2001-07-23,1.0261834999557409,0.9291167336695296
2001-07-24,1.0059517776956088,0.918732416206995
2001-07-25,1.0130383658191089,0.9310682460493834
2001-07-26,1.0053966464965214,0.9429363324483464
2001-07-27,1.0062150501109275,0.9435607413156284
2001-07-30,0.9974680313221662,0.9429363324483464
2001-07-31,0.999495683111051,0.9470744961455978
2001-08-01,0.9941429722995568,0.9532421763971936
2001-08-02,0.9954585253751068,0.9562875307088624
2001-08-03,0.9969520393633038,0.95199335866263
2001-08-06,0.9761494183769472,0.9395788675708756
2001-08-07,0.9928606055196012,0.9434046390988076
2001-08-08,0.9688351677938316,0.9255248807972296
2001-08-09,0.9727415866974226,0.9273988583417896
2001-08-10,0.9840713977205702,0.9331767993244506
2001-08-13,0.982859839815424,0.9330984196786026
2001-08-14,0.9696467534674428,0.9314588301288717
2001-08-15,0.9570009703990564,0.922558093867087
2001-08-16,0.96637855265749,0.9257590810563796
2001-08-17,0.9358493149266548,0.911861665838751
2001-08-20,0.9503028502113712,0.9169366305726038
2001-08-21,0.923497173633822,0.905694173322834
2001-08-22,0.9266580328303938,0.9138134598221228
2001-08-23,0.916431187817802,0.9108460158171052
2001-08-24,0.9501023445775192,0.926696351432178
2001-08-27,0.9541273801355944,0.9241194915066488
2001-08-28,0.9314146180052272,0.91076866871749
2001-08-29,0.9207860243637864,0.9017112670318488
2001-08-30,0.8899359335303025,0.8836754065134507
2001-08-31,0.8984001289159887,0.8918738236013024
2001-09-04,0.8900624387110905,0.8860181600476689
2001-09-05,0.9125749498776043,0.8865644708726208
2001-09-06,0.8858477670014602,0.8679822056614312
2001-09-07,0.8717978180272645,0.8493997527145631
2001-09-10,0.8858297163662179,0.8592377593521457
2001-09-17,0.8030548654231543,0.8151239111799967
2001-09-18,0.8002143031990515,0.8088783206217496
2001-09-19,0.7819930729717188,0.7967757523601181
2001-09-20,0.7340978531898031,0.773352910409905
2001-09-21,0.7358003081713457,0.7592991113719376
2001-09-24,0.7964165536676631,0.7859233629167206
2001-09-25,0.7940036476846161,0.7944339375042935
2001-09-26,0.7873104212950037,0.790529880198353
2001-09-27,0.7899541659530713,0.7983378070745553
2001-09-28,0.8132161338515379,0.8151239111799966
2001-10-01,0.822952667742215,0.816997982592396
2001-10-02,0.8374678659313235,0.8268965339863521
2001-10-03,0.8639261756283253,0.841394891111428
2001-10-04,0.8573278279615403,0.8423352591259241
2001-10-05,0.868192336517884,0.840219384159388
2001-10-08,0.8636689900566071,0.834655086379062
2001-10-09,0.8361236977265755,0.8303450506679813
2001-10-10,0.8555691544795895,0.8482916428711683
2001-10-11,0.873353757021695,0.8618498197174267
2001-10-12,0.8743767924086459,0.8579311190285493
2001-10-15,0.8862554876586044,0.8555804805958268
2001-10-16,0.8851208124766886,0.8614581092238657
2001-10-17,0.8514437208628858,0.8457055838973839
2001-10-18,0.8582767390607471,0.8415515565352842
2001-10-19,0.8674512196862965,0.8407681355481625
2001-10-22,0.8894004213479804,0.8576177881808362
2001-10-23,0.8878525900020824,0.8513481674557184
2001-10-24,0.8928846182743468,0.8514271103086023
2001-10-25,0.9113780885872296,0.862477513959085
2001-10-26,0.91950163819438,0.867727917684662
2001-10-29,0.8832924747287646,0.8423352591259238
2001-10-30,0.8653624007216045,0.831912080377903
2001-10-31,0.8603007514401163,0.8296390706483137
2001-11-01,0.9060690568431928,0.849624002982743
2001-11-02,0.9031033509096092,0.8555804805958265
2001-11-05,0.9268400189180804,0.8667091700243177
2001-11-06,0.9500998965469456,0.8798750731699793
2001-11-07,0.9409728467673716,0.8783081373278965
2001-11-08,0.9532156799388098,0.8790913705793395
2001-11-09,0.9601715087863822,0.8824613198794421
2001-11-12,0.954129573373616,0.8777594798069611
2001-11-13,0.9832648436666824,0.8962550111346015
2001-11-14,0.9711919730249992,0.8978221347123628
2001-11-15,0.9798420961435748,0.9003304711151745
2001-11-16,0.9692697979608584,0.8955495943219702
2001-11-19,0.9799271601458074,0.9066783776183008
2001-11-20,0.9691993937073046,0.899311066379955
2001-11-21,0.951352802160751,0.8923364981814027
2001-11-23,0.9628237799538644,0.9066783776183008
2001-11-26,0.9695199810662416,0.9089511996122114
2001-11-27,0.9556295412792364,0.9044841230059169
2001-11-28,0.9294049994367296,0.8873991437000207
2001-11-29,0.9498163791029778,0.8960203415362543
2001-11-30,0.9313998136089562,0.8940607565222174
2001-12-03,0.9186660965329848,0.8881043727769732
2001-12-04,0.933160240156128,0.9026029176377276
2001-12-05,0.9520909408605396,0.9204716934021028
2001-12-06,0.9586564420506763,0.9192957171108664
2001-12-07,0.9455821940764716,0.912242487662948
2001-12-10,0.9356287750042126,0.8962550111346014
2001-12-11,0.9375942751250445,0.8931202007720425
2001-12-12,0.9454508180511544,0.8953928350302743
2001-12-13,0.932048024553236,0.8782292883428516
2001-12-14,0.9479143310292556,0.8852045136162792
2001-12-17,0.9672772582581356,0.8949518439210605
2001-12-18,0.985049273852068,0.9006116991618334
2001-12-19,0.9983445674088288,0.9065855423251946
2001-12-20,0.9772183709379824,0.8975463510003853
2001-12-21,0.9889934766546494,0.9027342387449626
2001-12-24,0.9850975177147152,0.9011617647003588
2001-12-26,0.981401011255065,0.9063504972554904
2001-12-27,0.9890994357396858,0.911538478867907
2001-12-28,0.986853304469994,0.9121675811271556
2001-12-31,0.966821212493661,0.8987251433268021
2002-01-02,0.982637190505219,0.907529289581907
2002-01-03,0.9963912404494674,0.9179839140561064
2002-01-04,0.9974763943550928,0.9244295369799844
2002-01-07,0.9773767450135308,0.9174341301210988
2002-01-08,0.97943515124594,0.9136608307153574
2002-01-09,0.9697157973080276,0.9089438779207428
2002-01-10,0.9749192868624114,0.9127172711943236
2002-01-11,0.9654185904623724,0.9037560840440048
2002-01-14,0.9606928819136872,0.8978604327908128
2002-01-15,0.978166803036468,0.9047776477395292
2002-01-16,0.9539381785195524,0.8866978570723203
2002-01-17,0.9810775757035748,0.8935368801108673
2002-01-18,0.9503150226980464,0.8887418292739229
2002-01-22,0.9330761756400886,0.8834753741478188
2002-01-23,0.9202240256623268,0.8882700495134058
2002-01-24,0.9259913683796128,0.892907965587297
2002-01-25,0.927373394513334,0.8927508308242439
2002-01-28,0.9263298203264092,0.8925152225475035
2002-01-29,0.8958821824248262,0.8666529431885533
2002-01-30,0.9047035961132588,0.8791517276000339
2002-01-31,0.9145167982233764,0.8893702744582962
2002-02-01,0.9028596305496986,0.8842613295666027
2002-02-04,0.8703432402845538,0.8633515174111681
2002-02-05,0.8838144586789061,0.8583205766939653
2002-02-06,0.8860326013439247,0.8543900486573314
2002-02-07,0.8838707102226554,0.8491234996633881
2002-02-08,0.8911983745505072,0.8658668000340909
2002-02-11,0.901042207775566,0.8767931104009677
2002-02-12,0.8898633420632205,0.8731774150974762
2002-02-13,0.9098273309327424,0.8823743982602141
2002-02-14,0.9076170142598968,0.8804095566471741
2002-02-15,0.886316811507471,0.8708979284869726
2002-02-19,0.8681813440773452,0.8550195263879374
2002-02-20,0.8887142300423272,0.8689327114025752
2002-02-21,0.8734085432517226,0.8506958798401526
2002-02-22,0.8791629784158781,0.8617793249700826
2002-02-25,0.8999970328596474,0.8757718283089616
2002-02-26,0.8908479962125347,0.8741207868828312
2002-02-27,0.8915491951730656,0.8775010616452611
2002-02-28,0.8884034524362782,0.8728630517035305
2002-03-01,0.9230135743712796,0.894244362015964
2002-03-04,0.946650578268018,0.9092588045217246
2002-03-05,0.9481912994329532,0.9071361710707562
2002-03-06,0.9641149965240886,0.9175911710163128
2002-03-07,0.9502632395158676,0.9153112150666124
2002-03-08,0.9562305128349492,0.9190060409586668
2002-03-11,0.9653844539009884,0.9211573041006336
2002-03-12,0.950475121803654,0.9214729816443298
2002-03-13,0.9348796310440596,0.9117794376114896
2002-03-14,0.9323638465715384,0.9107550578807851
2002-03-15,0.9400783230987826,0.919817903901108
2002-03-18,0.934100330225924,0.919660299798858
2002-03-19,0.9348183352332348,0.9258858026394866
2002-03-20,0.9057401522679136,0.909888094516652
2002-03-21,0.9009607226711172,0.90839062087568
2002-03-22,0.8983152520099402,0.9064996532521996
2002-03-25,0.879463787314489,0.8946789701121027
2002-03-26,0.8812335343317024,0.8981462603615996
2002-03-27,0.8856434159609247,0.9043717632022282
2002-03-28,0.8920351523106058,0.9022443424914536
2002-04-01,0.8914945318598013,0.9050814040676296
2002-04-02,0.8645660135892981,0.8979883746558318
2002-04-03,0.85314174409972,0.8911328308775611
2002-04-04,0.8601416131791053,0.8882956754335456
2002-04-05,0.8533173852398129,0.8873495814808497
2002-04-08,0.861451064037449,0.8881377897277778
2002-04-09,0.8381982411466686,0.8830154217350589
2002-04-10,0.8578464909454179,0.8938117251444513
2002-04-11,0.8078970678419917,0.8726133632508891
2002-04-12,0.8147944254218786,0.8781297884331524
2002-04-15,0.7942028859583603,0.8719823836348537
2002-04-16,0.824848759062323,0.8917633411543997
2002-04-17,0.8214775147396058,0.89073830434882
2002-04-18,0.8210511384660836,0.8864828997202344
2002-04-19,0.8265743924736851,0.8897929613388388
2002-04-22,0.8045010632740976,0.8756077473257972
2002-04-23,0.7910777485409084,0.8714314732857742
2002-04-24,0.7800428949544702,0.8625260436320227
2002-04-25,0.7807632577293027,0.863708309068495
2002-04-26,0.7569303297325218,0.8471589396538662
2002-04-29,0.7556929646580848,0.8425091962322183
2002-04-30,0.7635429713836062,0.8507048911527291
2002-05-01,0.7690999996291868,0.8601617943625961
2002-05-02,0.7557155263399553,0.8571675980233667
2002-05-03,0.7436505053078082,0.8481834132524099
2002-05-06,0.728131312305089,0.8318706846607542
2002-05-07,0.7313968890100904,0.8280094310895523
2002-05-08,0.7994449798155808,0.8589797166618024
2002-05-09,0.7617668389137524,0.848735356147722
2002-05-10,0.7360241880772803,0.8331317052144317
2002-05-13,0.7592826393994737,0.8503899645517473
2002-05-14,0.7847743168271951,0.8683578647544642
2002-05-15,0.7765960840701239,0.8627624028514778
2002-05-16,0.7962497378330272,0.8693818690138112
2002-05-17,0.8144934079327196,0.8744256696250033
2002-05-20,0.7890396151734366,0.8648901051657704
2002-05-21,0.7695760822396959,0.8555913692651892
2002-05-22,0.7790158532848205,0.8593740554548646
2002-05-23,0.7993470505099363,0.867963619829241
2002-05-24,0.7830563735582884,0.8570099939211165
2002-05-28,0.7695146043587341,0.8510206625642645
2002-05-29,0.7602196689427289,0.8447945026487605
2002-05-30,0.7627290296302448,0.8440855188582345
2002-05-31,0.7482682902060945,0.8438492535066187
2002-06-03,0.7250652986753108,0.8218625894982893
2002-06-04,0.7253393615603309,0.8249361980295993
2002-06-05,0.7296031694822468,0.8318706846607539
2002-06-06,0.7155725710491877,0.815006576380822
2002-06-07,0.7289063088005023,0.8134305353583234
2002-06-10,0.7232090451090281,0.81752824201682
2002-06-11,0.7156633759920192,0.8028701218291895
2002-06-12,0.7333076588866236,0.8084653959964972
2002-06-13,0.7241383239960641,0.7994820560360945
2002-06-14,0.7203861840003495,0.7996394724026658
2002-06-17,0.7382924379343921,0.8213356154482414
2002-06-18,0.7450670557619752,0.8220474152739476
2002-06-19,0.7302478587476365,0.8067815946944377
2002-06-20,0.7258564930871639,0.7980020418132395
2002-06-21,0.712287792053485,0.7848722308518038
2002-06-24,0.7270633890870969,0.7898548765656668
2002-06-25,0.7149313147447579,0.7712670262180368
2002-06-26,0.7229859803106057,0.7725326932297616
2002-06-27,0.7352465991230824,0.7840018413115347
2002-06-28,0.7311659761828212,0.7832110986329446
2002-07-01,0.7213972927851683,0.7680247371794349
2002-07-02,0.7082331986660069,0.7517306882878075
2002-07-03,0.7084370900618135,0.7565552605602239
2002-07-05,0.7517261056819459,0.7842395146807404
2002-07-08,0.7352185488233297,0.7753804557396222
2002-07-09,0.7228848043374729,0.754894363010963
2002-07-10,0.7004048606860315,0.7292674572591549
2002-07-11,0.7087930319491301,0.7359907412517972
2002-07-12,0.7174442781906513,0.7283971615867251
2002-07-15,0.7125983244231386,0.7291882328027528
2002-07-16,0.699962900507689,0.7150298649917621
2002-07-17,0.7139676760486894,0.7180355601413105
2002-07-18,0.700905206755677,0.6950186965962377
2002-07-19,0.6753412631900128,0.670735884435922
2002-07-22,0.6504094005689363,0.6493801531097084
2002-07-23,0.6087044323392463,0.6315836086477045
2002-07-24,0.6526708438230359,0.6697077499916441
2002-07-25,0.6309150542407932,0.6653574919114067
2002-07-26,0.6627394892909786,0.6782504273802709
2002-07-29,0.7161730259097984,0.7088607297886566
2002-07-30,0.7297184679288601,0.7191432475794282
2002-07-31,0.7364998288721487,0.7223861467589856
2002-08-01,0.7110962159087073,0.7000016708475384
2002-08-02,0.6778462600621485,0.6844989278415373
2002-08-05,0.6597645780882944,0.6621940049239295
2002-08-06,0.6883729673549496,0.6820467713405699
2002-08-07,0.7120331489674225,0.6954930107884167
2002-08-08,0.7396986945534999,0.718747172231338
2002-08-09,0.7399925946049419,0.7217532428522436
2002-08-12,0.7404882218178789,0.7174029847720061
2002-08-13,0.7143618782850472,0.7020585968109696
2002-08-14,0.7445421663543025,0.7296627816645299
2002-08-15,0.7498947535699902,0.7401035136985071
2002-08-16,0.7420923784008302,0.7370980062846374
2002-08-19,0.772764465364174,0.7546575344523109
2002-08-20,0.7580825093230772,0.7457196265261481
2002-08-21,0.7672049812336426,0.7569511012387153
2002-08-22,0.778777235459299,0.765177068537413
2002-08-23,0.7661607305895011,0.747538691384695
2002-08-26,0.7630580055219186,0.7535502224855507
2002-08-27,0.7529114691052928,0.7427929680973231
2002-08-28,0.7346796555954319,0.7287927675956183
2002-08-29,0.7308569613664274,0.728713871676654
2002-08-30,0.7180538746814883,0.7257870255121502
2002-09-03,0.6825356615296081,0.6973915347729637
2002-09-04,0.6937235935042286,0.7080695177708696
2002-09-05,0.669107622899444,0.6990523853883047
2002-09-06,0.6859847974503607,0.709730603055809
2002-09-09,0.6980915244648386,0.7186681824445341
2002-09-10,0.7093554880414753,0.725470737827498
2002-09-11,0.7000581307519669,0.721515804152636
2002-09-12,0.6775965465914439,0.708227591212316
2002-09-13,0.6707615843291168,0.7078320321373424
2002-09-16,0.6806422108039455,0.7108036532612108
2002-09-17,0.6747536310392904,0.6941200528363274
2002-09-18,0.6734676205440138,0.6864133624248521
2002-09-19,0.6595649056482656,0.6710807548776526
2002-09-20,0.6638792701245034,0.6717160993482174
2002-09-23,0.6441773961536028,0.6640098782759388
2002-09-24,0.6406485666245094,0.6544761442395729
2002-09-25,0.6629376068105292,0.6698093619277282
2002-09-26,0.6530315660307214,0.6810907743308238
2002-09-27,0.6220282511310522,0.658846208433911
2002-09-30,0.613987461357279,0.6505834918761123
2002-10-01,0.6508127596496072,0.6812495987149851
2002-10-02,0.6287036367497785,0.6601959340957638
2002-10-03,0.6208615001920066,0.653046537046443
2002-10-04,0.6060264069876229,0.6427183056179134
2002-10-07,0.5944171332080894,0.6257171972264666
2002-10-08,0.605956531697066,0.6371570116084464
2002-10-09,0.5818838494171432,0.6207911068858053
2002-10-10,0.6059022694231544,0.6408908395877461
2002-10-11,0.6434929179232071,0.6670287618569146
2002-10-14,0.6481546102370276,0.6718751584019773
2002-10-15,0.6922996307029126,0.7056392324764684
2002-10-16,0.6717728143912831,0.6883998875087797
2002-10-17,0.6906981335973326,0.7011906478345236
2002-10-18,0.7039291116338522,0.7050835818015024
2002-10-21,0.7059279450709719,0.7165238655226789
2002-10-22,0.6991564608629612,0.7112803141493736
2002-10-23,0.7074617736852575,0.7169212080866
2002-10-24,0.682490474899007,0.7015878026627662
2002-10-25,0.6954796006263297,0.7158089211243549
2002-10-28,0.690609641092546,0.7117566934340182
2002-10-29,0.6863269779055826,0.7031767505131739
2002-10-30,0.6845146889938358,0.7101679333192891
2002-10-31,0.6882555670807861,0.7046865208410994
2002-11-01,0.6946081503389403,0.7178743421272463
2002-11-04,0.7222108261289837,0.7240709336733585
2002-11-05,0.7261814648866644,0.7299498764511482
2002-11-06,0.7298535559691857,0.7375767322652658
2002-11-07,0.716618168151741,0.7200190345204593
2002-11-08,0.6975002033369643,0.7121539890640195
2002-11-11,0.6776545006857093,0.7012701538944436
2002-11-12,0.6775106511653053,0.7056392324764684
2002-11-13,0.6863923251641215,0.7041301661573381
2002-11-14,0.7027829184929628,0.7212903336025445
2002-11-15,0.6925625069434612,0.7266131094322518
2002-11-18,0.6834941633598923,0.719463008374136
2002-11-19,0.6805449583238661,0.7177949299351657
2002-11-20,0.7040779668795069,0.7266131094322518
2002-11-21,0.7385890707604678,0.7480635534083583
2002-11-22,0.7360864035000815,0.7434559566465734
2002-11-25,0.7406208803632758,0.7458392141534661
2002-11-26,0.725773506698115,0.7291554259929041
2002-11-27,0.7440603598325722,0.7491759342384428
2002-11-29,0.7409388347566391,0.745044482091704
2002-12-02,0.7420283702177342,0.7478251290964376
2002-12-03,0.7295770890600516,0.7380529707481511
2002-12-04,0.7254780796853291,0.734478530360049
2002-12-05,0.7080754828039909,0.7251835022391216
2002-12-06,0.7121557537278786,0.7312210347314743
2002-12-09,0.6918560839793146,0.7105651820153709
2002-12-10,0.700629086435172,0.7200986344482188
2002-12-11,0.7077587531153735,0.7226409040749514
2002-12-12,0.7013417300355163,0.7213701681999023
2002-12-13,0.6848047690757109,0.7097705907553679
2002-12-16,0.7102269453663398,0.7283938762123484
2002-12-17,0.7039186077097038,0.7224071262210782
2002-12-18,0.6938978164257265,0.7141052198403555
2002-12-19,0.6877046461746624,0.7082781390438005
2002-12-20,0.694243788489327,0.7172185344677058
2002-12-23,0.6980087134891354,0.7192936707919689
2002-12-24,0.6916722722771879,0.7141846320324362
2002-12-26,0.6883456978879772,0.7134664961275746
2002-12-27,0.6801991090924085,0.6975016417485085
2002-12-30,0.6761215275179767,0.7034882978719394
2002-12-31,0.667004735572355,0.7052445182120489
2003-01-02,0.6953619954983353,0.7276754117700492
2003-01-03,0.6948123518163275,0.7293513751075241
2003-01-06,0.7098785597262761,0.7429215201032981
2003-01-07,0.715001362159318,0.7384514397261447
2003-01-08,0.6991790471337976,0.7298303357577504
2003-01-09,0.715069898448655,0.7414848728222176
2003-01-10,0.7126086799757451,0.7431611646971301
2003-01-13,0.7156977498120581,0.742921520103298
2003-01-14,0.7205685775472382,0.7433208808257651
2003-01-15,0.7090906654922214,0.7357377674247794
2003-01-16,0.7007352917360657,0.7315070031040202
2003-01-17,0.6721757653035308,0.7246420725418157
2003-01-21,0.6607431821417008,0.7110719744799613
2003-01-22,0.6519268999993094,0.7026905151053989
2003-01-23,0.6658327546552304,0.7082781390438005
2003-01-24,0.6377543387039,0.6888808193836322
2003-01-27,0.6329701181696521,0.6787432335367998
2003-01-28,0.6318598364102912,0.6851290626470191
2003-01-29,0.6377792829402404,0.6906369927898222
2003-01-30,0.6201749011762115,0.6745127038856391
2003-01-31,0.622420735502775,0.6878429696179827
2003-02-03,0.6365081351388943,0.6880025449448587
2003-02-04,0.6280673159445829,0.6808984860619386
2003-02-05,0.6211161932071315,0.6770669416618874
2003-02-06,0.6214480294151866,0.6695633812547412
2003-02-07,0.61354114505325,0.6670091434784929
2003-02-10,0.6211858587570227,0.6701219887666465
2003-02-11,0.6128090238790749,0.6663707952370693
2003-02-12,0.6066129765166965,0.6561529523876022
2003-02-13,0.6141921017504862,0.656871182160303
2003-02-14,0.6256400853984628,0.6706810186838288
2003-02-18,0.6391189533678295,0.6844106451386396
2003-02-19,0.6347962729502379,0.6789825495931943
2003-02-20,0.6282833526839091,0.6726765550803327
2003-02-21,0.6398096084049221,0.6804191030064355
2003-02-24,0.6307848692331651,0.6672486942044857
2003-02-25,0.6336568319981619,0.6749113605993111
2003-02-26,0.6232591012705211,0.6650132785445516
2003-02-27,0.624159661560044,0.673314950255676
2003-02-28,0.6261067279840353,0.6782644606222524
2003-03-03,0.6280729835800866,0.6712396731296539
2003-03-04,0.6149209063963493,0.6607030081638725
2003-03-05,0.6251076506444563,0.6667694988846613
2003-03-06,0.624810890641811,0.6605433859030769
2003-03-07,0.6332740128395332,0.6661308221057999
2003-03-10,0.6159476234625553,0.6491802146119173
2003-03-11,0.6106642160349783,0.643169340585937
2003-03-12,0.6244408362279267,0.6474971173186529
2003-03-13,0.660025705243872,0.6689762848535971
2003-03-14,0.6683375103526887,0.6704185642050379
2003-03-17,0.6907469847899563,0.6926991284183371
2003-03-18,0.6939212317191451,0.6971074437572057
2003-03-19,0.7052717633400112,0.7021565479013205
2003-03-20,0.702631136787322,0.7042403670007225
2003-03-21,0.7220005063350577,0.7185064012234348
2003-03-24,0.688254533470917,0.694863016784695
2003-03-25,0.6942046615805686,0.7020762439647662
2003-03-26,0.6860138225563678,0.6973477454259129
2003-03-27,0.6811128799174163,0.6971074437572056
2003-03-28,0.6707948666838698,0.69526406712827
2003-03-31,0.6577005189736916,0.6797156104845109
2003-04-01,0.6678410580677964,0.6894131908344427
2003-04-02,0.6981906915876699,0.7063239983644457
2003-04-03,0.7048905904334786,0.7041602038659271
2003-04-04,0.6974076414666487,0.7075262576506972
2003-04-07,0.7001813786893288,0.7075262576506972
2003-04-08,0.7095882929163406,0.7072055112436764
